Feature,log2FC,p_value,student T-test
LPC.20.1...SN1.%mol,-2.673176650254458,0.6656138137750782,-0.43233589299638586
TG.54.1...SIM.%mol,-2.6984248244290736,0.2895326492335536,-1.0598501629444994
TG.54.0...NL.18.0.%mol,-2.7607826383818797,0.38461244268946126,-0.8699064819953872
CER.D19.1.20.0.%mol,-2.7765365096789054,0.04373286330653555,-2.019840307974282
LPC.18.1...SN2.%mol,-2.7900660682091,0.030297737863636227,-2.1700359769732342
TG.54.2...NL.18.0.%mol,-3.0226630364616582,0.08626383334825741,-1.7175603376091433
TG.50.1...NL.14.0.%mol,-3.2671463036844877,0.3624105998613958,-0.9113023426468311
LPC.O.22.1.%mol,-3.4510691063351864,0.010991014315127438,-2.548931172668339
PC.36.4....OH.%mol,-3.4917651908945153,0.8524253257967891,-0.18608493911384488
PC.16.0_18.3...B.%mol,-3.5919614224417735,0.4092965470944925,-0.8255658178758348
TG.53.2...NL.17.1.%mol,-3.7238483150134734,0.25316733891758125,-1.1435139234924372
LPC.P.17.0...B.%mol,-4.1843528926922815,0.4979330037144687,-0.6780548147917184
TG.54.2...SIM.%mol,-4.597205144323393,0.055569340631174094,-1.9171926478828512
DIMETHYL.CE.20.4.%mol,-4.638647567252491,0.7944646412726876,-0.2606044245336921
LPC.20.4...SN1.%mol,-5.251404604319493,0.15975301476066847,-1.407211692606045
PC.O.18.0.20.4.%mol,-5.966607715635458,0.08041836707081401,-1.7504827164077275
TG.51.1...NL.17.0.%mol,-6.241450019244805,0.4376220264752927,-0.7766039402415977
LPC.19.0...SN1...A....LPC.19.0...SN2...B.%mol,-6.734479398345162,0.6076255781012336,-0.5136685540223958
LPC.15.MHDA...SN2.%mol,-7.67834058089101,0.2786804831984984,-1.0840245855826625
SPH.D18.1.%mol,,0.050869628278518715,-1.9555188109465471
SPH.D18.2.%mol,,0.1339745250329698,-1.5001328443311641
S1P.D16.1.%mol,,0.60387865664233,-0.5190367597556229
S1P.D18.0.%mol,,0.8102547990498092,-0.24017670748304698
S1P.D18.1.%mol,,0.3656684262238511,-0.905131126327154
S1P.D18.2.%mol,,0.9453331568452963,0.06858995183570786
DHCER.D18.0.16.0.%mol,,0.9772335164940107,0.02854635517642063
DHCER.D18.0.18.0.%mol,,0.8327110241360707,0.21129483675753716
DHCER.D18.0.20.0.%mol,,0.6145512795694128,0.5037848391947601
DHCER.D18.0.22.0.%mol,,0.013746072675803368,-2.469286781076247
DHCER.D18.0.24.0.%mol,,0.14473643932829375,-1.459804253341926
DHCER.D18.0.24.1.%mol,,0.4317572674189225,-0.7865858782548082
CER.D16.1.16.0.%mol,,0.11621448408116865,-1.5725670566307273
CER.D16.1.18.0.%mol,,0.15691410722690646,-1.4168567342117118
CER.D16.1.20.0.%mol,,0.146680400614788,-1.4527675881843662
CER.D16.1.22.0.%mol,,0.8837742960707219,0.14623299825220826
CER.D16.1.23.0.%mol,,0.4135949868335441,0.8180101052582563
CER.D16.1.24.0.%mol,,0.46568933617818675,0.7298601308523469
CER.D17.1.16.0.%mol,,0.024031329710167026,-2.260932185147973
CER.D17.1.18.0.%mol,,0.004582368525267464,-2.843041489962138
CER.D17.1.24.0.%mol,,0.865509880339647,-0.16941903631382768
CER.D18.1.16.0.%mol,,0.009477416930972506,-2.6006163865713012
CER.D18.1.18.0.%mol,,6.9180545986450475e-06,-4.526177843423811
CER.D18.1.19.0.%mol,,0.1387133169016879,-1.4820780209454616
CER.D18.1.20.0.%mol,,0.0022362544788293416,-3.0668295727583557
CER.D18.1.21.0.%mol,,0.0019026473929977946,-3.115379042097881
CER.D18.1.22.0.%mol,,0.023282460394117774,-2.27313406382526
CER.D18.1.23.0.%mol,,0.05992342522499933,-1.8840292392226758
CER.D18.1.26.0.%mol,,0.11388911062269985,-1.5826823589329304
CER.D18.2.14.0.%mol,,0.008079221649503062,-2.6553915844455847
CER.D18.2.16.0.%mol,,0.2114152534623285,-1.250684549907152
CER.D18.2.18.0.%mol,,0.04153178795104288,-2.04146950587288
CER.D18.2.20.0.%mol,,0.429782927380705,-0.7899639142891846
CER.D18.2.24.0.%mol,,0.31319953869325917,1.0091672892512582
CER.D18.2.26.0.%mol,,0.5049505200843106,0.6670218389499981
CER.D19.1.18.0.%mol,,0.001405062394560136,-3.204821620773765
CER.D19.1.22.0.%mol,,0.02193707451872788,-2.2959400916679136
CER.D19.1.24.0.%mol,,0.024080546554492533,-2.2601418859589284
CER.D19.1.24.1.%mol,,0.22708431770857954,-1.2088326079869476
CER.D19.1.26.0.%mol,,0.5415936177913028,-0.6106668282843095
CER.D20.1.22.0.%mol,,0.002674699413241503,-3.012270525101814
CER.D20.1.23.0.%mol,,0.030867258723640583,-2.1626048574137817
CER.D20.1.24.0.%mol,,0.11582284251845436,-1.5742594498967584
CER.M18.0.20.0.%mol,,0.03232613470085356,2.1440937369302167
CER.M18.0.22.0.%mol,,0.07622586363244485,1.7753159556358062
CER.M18.0.23.0.%mol,,0.30824736734549524,1.0195558644171863
CER.M18.0.24.0.%mol,,0.015966258876422376,2.4148218494110267
CER.M18.0.24.1.%mol,,0.1480638613886452,1.4478032125605538
CER.M18.1.18.0.%mol,,0.06610008810712295,1.8402616111930379
CER.M18.1.20.0.%mol,,0.12988517435271907,1.5161154613926853
CER.M18.1.22.0.%mol,,0.03850085795545635,2.0729041549003164
CER.M18.1.23.0.%mol,,0.006846287613159926,2.7112720797738654
CER.M18.1.24.0.%mol,,0.030395913725788197,2.1687464491573283
CER.M18.1.24.1.%mol,,0.003272469335306106,2.9498049871806282
CER1P.D18.1.16.0.%mol,,0.061089706796840164,1.8754874056929483
HEXCER.D16.1.18.0.%mol,,0.1769915703014983,-1.3512680793223586
HEXCER.D16.1.20.0.%mol,,0.9424474177602697,-0.07221681036981008
HEXCER.D16.1.22.0.%mol,,0.1328508343234656,1.5044864672031948
HEXCER.D16.1.24.0.%mol,,0.7379182626675306,0.3347276757433243
HEXCER.D18.1.16.0.%mol,,0.9938732957082368,-0.007681160692913407
HEXCER.D18.1.18.0.%mol,,0.14058938733147366,1.4750617007416729
HEXCER.D18.1.20.0.%mol,,0.9306792603234784,0.08701764681581231
HEXCER.D18.1.22.0.%mol,,0.6865644948802059,-0.40366834317248795
HEXCER.D18.1.24.0.%mol,,0.6185617169984498,-0.49808401947908565
HEXCER.D18.1.24.1.%mol,,0.45223642891700433,-0.7520595904425814
HEXCER.D18.2.18.0.%mol,,0.5206388836680083,-0.6426445725857195
HEXCER.D18.2.20.0.%mol,,0.10382304844455133,-1.6284507756016129
HEXCER.D18.2.22.0.%mol,,0.9380826210486728,-0.07770440358983856
HEXCER.D18.2.24.0.%mol,,0.2939954019476241,1.0500866066937784
HEX2CER.D16.1.16.0.%mol,,0.09555184342243511,-1.668782100496273
HEX2CER.D16.1.24.1.%mol,,0.01920598541940879,-2.3462612641777647
HEX2CER.D18.1.16.0.%mol,,0.08123703405288357,-1.7457571798175449
HEX2CER.D18.1.20.0.%mol,,0.000401007011491726,-3.5544396137715353
HEX2CER.D18.1.22.0.%mol,,0.00030826906600257224,-3.6241206718928423
HEX2CER.D18.1.24.0.%mol,,0.028356115465198724,-2.1963089375669216
HEX2CER.D18.1.24.1.%mol,,0.0024163536540470145,-3.043324816529022
HEX2CER.D18.2.16.0.%mol,,0.01850935939041442,-2.360096203167456
HEX2CER.D18.2.24.1.%mol,,0.003375580719608902,-2.940100802481059
HEX3CER.D18.1.16.0.%mol,,0.1706333906446108,-1.3714046007679763
HEX3CER.D18.1.20.0.%mol,,0.01990181588998654,-2.332874060976565
HEX3CER.D18.1.22.0.%mol,,0.07103730643635088,-1.8076446784724072
HEX3CER.D18.1.24.1.%mol,,0.5512518741786797,-0.5961376952080828
GM1.D18.1.16.0.%mol,,0.02495818623894202,-2.2462795742713872
SULFATIDE..D18.1..16.0.OH..%mol,,0.005187116157076948,-2.8028957648677806
SULFATIDE..D18.1..16.0.%mol,,0.020269416763713608,-2.3259662216234926
SULFATIDE..D18.1..24.0.OH..%mol,,0.17071314905720006,-1.3711485498236673
SULFATIDE..D18.1..24.0.%mol,,0.5702054198528144,0.5679836834678076
SULFATIDE..D18.1..24.1.OH..%mol,,0.2835782010611571,-1.073036730079063
SULFATIDE..D18.1..24.1.%mol,,0.38494082971277954,0.8693054201759474
SM.37.1.%mol,,0.05078233837608385,-1.9562582671594633
SM.37.2.%mol,,7.961028045675812e-09,5.8316674544626075
SM.38.3...A.%mol,,0.00015289530000580723,-3.804543203177303
SM.40.3...A.%mol,,0.14162649974272784,-1.4712139205877641
SM.41.0.%mol,,0.008367009567353896,-2.6434583977739794
SM.41.1...A.%mol,,0.003909216967820633,-2.893827322976725
SM.43.1.%mol,,0.4574160199013675,-0.7434690750378153
SM.43.2...B.%mol,,0.03498185928767034,-2.112162829325918
SM.43.2...C.%mol,,0.04028917279315015,-2.054113262054837
SM.44.1.%mol,,0.5789177209946477,-0.5551932020283513
SM.44.2.%mol,,0.5555268552696844,-0.5897469173178101
SM.44.3.%mol,,0.3154052382864872,-1.0045751054381518
