Regions1,Regions2,p_value,FoldChange,r
Right-Cerebellum-White-Matter,rh_caudalmiddlefrontal_volume,0.032218294441428166,-5.443270258046079,0.07530736833859374
Right-Cerebellum-Cortex,rh_caudalmiddlefrontal_volume,1.8538096584834624e-05,-71.4254609336881,0.1499205658005001
Right-Thalamus-Proper,rh_caudalmiddlefrontal_volume,0.020364617464916662,-1.0400754220129975,0.081541678426427
Right-Caudate,rh_caudalmiddlefrontal_volume,3.5449934383955143e-07,2.9278464943645566,0.17786722000547975
Right-Putamen,rh_caudalmiddlefrontal_volume,2.1556704647368912e-08,3.4041504714359037,0.19525525050422365
Right-Pallidum,rh_caudalmiddlefrontal_volume,5.0848307269314645e-05,1.0585173057839694,0.14194753235126956
Right-Hippocampus,rh_caudalmiddlefrontal_volume,4.209346269593202e-08,-3.833250731195158,0.1912451611736304
Right-Amygdala,rh_caudalmiddlefrontal_volume,7.660314012606807e-06,0.5037966387133654,0.15658452814106225
Right-Accumbens-area,rh_caudalmiddlefrontal_volume,1.52181486064735e-09,0.6474687899269055,0.21037035631316464
Right-VentralDC,rh_caudalmiddlefrontal_volume,0.0018242681141989168,-1.4683860749025963,0.10944331415351852
WM-hypointensities,rh_caudalmiddlefrontal_volume,0.6333656474525131,69.98515974517032,0.01679503877535854
CC_Posterior,rh_caudalmiddlefrontal_volume,3.107119603783774e-08,-1.410025604508894,0.19307502236075386
CC_Mid_Posterior,rh_caudalmiddlefrontal_volume,1.046806815936459e-07,0.2425795831732123,0.18564449258481938
CC_Central,rh_caudalmiddlefrontal_volume,5.751301028640517e-11,-0.3015854872114318,0.22761058626941635
CC_Mid_Anterior,rh_caudalmiddlefrontal_volume,1.7083298960586772e-12,-0.12391349056377164,0.24468840283789473
CC_Anterior,rh_caudalmiddlefrontal_volume,2.3395463452788708e-11,-1.2033273184628046,0.23210767598810875
rh_caudalanteriorcingulate_volume,rh_cuneus_volume,6.072997756839532e-10,0.15469488242059456,0.21535204042833853
rh_caudalmiddlefrontal_volume,rh_cuneus_volume,1.7048911733227858e-10,0.28937403066666384,0.22204797040332316
rh_cuneus_volume,rh_cuneus_volume,0.0,1.0,1.0
rh_entorhinal_volume,rh_cuneus_volume,0.0010349555594899658,0.3403943632867618,0.11514265713087138
rh_fusiform_volume,rh_cuneus_volume,2.8903323733607254e-14,1.3922308659042066,0.26299902444701884
rh_inferiorparietal_volume,rh_cuneus_volume,3.4475277908282583e-06,1.3175248276119789,0.16237709957041588
rh_inferiortemporal_volume,rh_cuneus_volume,1.1465028844128986e-16,2.538475886059784,0.2857536410231649
rh_isthmuscingulate_volume,rh_cuneus_volume,2.473833790205671e-27,0.33778422181949025,0.36790599210873665
rh_lateraloccipital_volume,rh_cuneus_volume,8.391279669443185e-57,3.6587352695497053,0.5182465251167689
rh_lateralorbitofrontal_volume,rh_cuneus_volume,1.096191701636776e-12,1.9983442224436,0.24675242646053058
rh_lingual_volume,rh_cuneus_volume,4.165205262777381e-53,1.3006600957223085,0.5030352309930245
rh_medialorbitofrontal_volume,rh_cuneus_volume,8.415877898577181e-09,0.9451662549759345,0.2007529780456753
rh_middletemporal_volume,rh_cuneus_volume,3.2947445971894197e-16,2.5009619209171934,0.2815708790671895
rh_parahippocampal_volume,rh_cuneus_volume,8.42554661274857e-17,0.25988697590716536,0.2869610165979984
rh_paracentral_volume,rh_cuneus_volume,5.260193344746779e-15,0.629686786680564,0.27024113392606697
rh_parsopercularis_volume,rh_cuneus_volume,6.356533638919018e-20,0.740392247305136,0.31362263379584415
rh_parsorbitalis_volume,rh_cuneus_volume,5.6906763178829215e-12,0.7877298314426325,0.23899269082362204
rh_parstriangularis_volume,rh_cuneus_volume,1.0929304988741581e-11,0.4974688512863845,0.23584123383277536
rh_pericalcarine_volume,rh_cuneus_volume,6.958532799561923e-73,-0.2009596501749579,0.576660982115364
rh_postcentral_volume,rh_cuneus_volume,2.091870362894925e-21,1.6987104168186973,0.3253859797742641
rh_posteriorcingulate_volume,rh_cuneus_volume,3.4453707554909316e-18,0.7352275654278952,0.2991601989759995
rh_precentral_volume,rh_cuneus_volume,3.3322023400061333e-41,3.1084491809950183,0.44807486350749554
rh_precuneus_volume,rh_cuneus_volume,1.8952870566026206e-39,2.6428139025285313,0.4390524771021873
rh_rostralanteriorcingulate_volume,rh_cuneus_volume,1.422933285519813e-07,-0.10352306301984772,0.18371840735903755
rh_rostralmiddlefrontal_volume,rh_cuneus_volume,8.001859303746243e-12,1.4848711746698209,0.23735240649347322
rh_superiorfrontal_volume,rh_cuneus_volume,5.556412464152964e-34,1.5789843686360467,0.409059771593865
rh_superiorparietal_volume,rh_cuneus_volume,1.0587655917832917e-32,2.776641936008752,0.4015760253505811
rh_superiortemporal_volume,rh_cuneus_volume,5.28085554305025e-31,3.500503679714433,0.3913444884863147
rh_supramarginal_volume,rh_cuneus_volume,2.8179437770855063e-12,2.7334164975067474,0.24233705331837227
rh_transversetemporal_volume,rh_cuneus_volume,3.241031876650992e-26,0.34448437778283597,0.36037212003810526
rh_insula_volume,rh_cuneus_volume,2.287854838205146e-18,1.7469964981956565,0.3006810208811127
