Feature,log2FC,p_value,student T-test
LPC.16.1...SN1.%mol,,0.00018608938353660928,3.7547409133009926
LPC.16.1...SN2.%mol,,0.3030116663716155,1.030660238995297
LPC.17.0...SN1.%mol,,0.004243610276046616,2.86768322359186
LPC.17.1...A...SN1...104_SN1.%mol,,0.013028480958011722,2.4885613853543362
LPC.17.1...SN1...A....LPC.17.1...SN2...B.%mol,,0.0008764468421916304,3.3400458904191184
LPC.17.1...SN1...B.%mol,,0.10565877757854907,1.6198491743640646
LPC.17.1...SN2...A.%mol,,0.0032494545538991303,2.9520090393009912
LPC.18.0...SN1.%mol,,0.00032261581935549106,3.6121507833444535
LPC.18.0...SN2.%mol,,0.00011888089202985755,3.8675205483826165
LPC.18.1...SN1.%mol,,0.0007287429353045686,3.3916839425784167
LPC.18.1...SN2.%mol,,7.926965652454933e-05,3.967134844829947
LPC.18.2...SN1.%mol,,0.4843099211652413,0.6997130639203626
LPC.18.2...SN2.%mol,,0.14874921129993468,1.445357063442336
LPC.18.3...A...SN1...104_SN1.%mol,,0.6980120556380786,0.38814491615757113
LPC.18.3...SN1...A..LPC.18.3...SN2...B.%mol,,0.6370594595797974,0.4719944526570174
LPC.18.3...SN1...B.%mol,,0.6445482506239484,-0.46152388565779234
